Russell Dickerson,I Wonder,country,"5 ContributorsI Wonder Lyrics[Verse 1] I said goodbye, I drove away Said I ain't the one, lied to your face For 'bout half a mile, all gas no brakes Thought I was right, my mind was made Then I see your lipstick on a Starbucks cup Got me thinkin' I might've messed up Can I live and never kiss those lips again?  [Chorus] And I wonder Years from now, will I think about how I should've turned around right now? I wonder Am I gonna regret this? Ever gonna forget this? As good as it gets then why am I Watchin' her fade in the rearview Thinkin' bout all we've been through Oh, will I ever love like I love her? Yeah, I wonder  [Verse 2] I should feel free, I should feel fine My head's a wreck and I ain't all right, no What the hell just happened? These white lines keep goin' faster Every exit that I'm passin', they all lead straight back to you Yeah, this is weighin' heavy, second thoughts here in this Chevy Yeah, will anybody get me like you do? Oh See Russell Dickerson LiveGet tickets as low as $42You might also like[Chorus] And I wonder Years from now, will I think about how I should've turned around right now? I wonder Am I gonna regret this? Ever gonna forget this? As good as it gets then why am I Watchin' her fade in the rearview Thinkin' 'bout all we've been through Oh, will I ever love like I love her? Yeah, I wonder  [Post-Chorus] Oh, ooh-woah Oh, ooh-woah, oh  [Bridge] Yeah, you looked me in the eyes and told me that I was wrong Guess you don't know what you really want 'til what you want is gone Yeah, I wonder, years from now Will I think about how I should've turned around  [Chorus] And I wonder Years from now, will I think about how I should've turned around right now? I wonder Am I gonna regret this? Ever gonna forget this? As good as it gets then why am I Watchin' her fade in the rearview Thinkin' 'bout all we've been through Oh, will I ever love like I love her? Yeah, I wonder Yeah, I wonder, oh, ooh-woah [Outro] (Watchin' her fade in the rearview) (Thinkin' bout all we've been through) (Oh, will I ever love like I love her?) Yeah, I wonderEmbed"
Maren Morris,I Can't Love You Anymore,country,"16 ContributorsI Can’t Love You Anymore Lyrics[Verse 1] Shoulda known what I was gettin' in Fallin' for a boy from Michigan You love your mom like every mid-west kid You like drivin' to Texas You put up with all my exes To deserve you, don't know what the hell I did  [Chorus] I can't love you anymore, I can't love you anymore I can't love you any more than I do now You can try to talk me down, but I can say without a doubt I can't love you any more than I do now  [Verse 2] Bring me coffee every mornin' You're fun even when you're borin' And you like me even when I've been a bitch You watch me while I'm gettin' ready You lighten up my heavy You're so good lookin', it kinda makes me sick  [Chorus] I can't love you anymore, I can't love you anymore I can't love you any more than I do now You can try to talk me down but I can say without a doubt I can't love you any more than I do now, ayy-ayy See Maren Morris LiveGet tickets as low as $50You might also like[Post-Chorus] Ooh, ooh-ooh Ooh, ooh-ooh Ooh, ooh-ooh Ooh, ooh, ooh  [Verse 3] You're the angel to my devil The pot to my kettle To some, I might be an acquired taste You tell me I'm your favorite person Yeah, what we got is workin' And the years have only made 'em more that way  [Chorus] I can't love you anymore, I can't love you anymore I can't love you any more than I do now You can try to talk me down but I can say without a doubt I can't love you any more than I do now  [Outro] Heaven knows that I've attempted Couldn't even put a dent in I can't love you anymore than I do now1Embed"
Kane Brown,Thank God,country,"13 ContributorsThank God Lyrics[Verse 1: Kane Brown] I was lost, you found a way to bring me back Needed forgiveness, you always gave me that Girl, I'm a witness of your love 'cause you don't be givin' up And it's crazy how you saved me  [Pre-Chorus: Kane Brown] Hand on the Bible Don't know how I got you But I couldn't ask for more Girl, what we got's worth thanking God for  [Chorus: Kane Brown, Both, Katelyn Brown] So thank God I get to wake up by your side And thank God your hand fits perfectly in mine And thank God you loved me when you didn't have to But you did, and you do, and He knew Thank God for giving me you (Hey, yeah) Thank God, thank God (Hey, yeah) For giving me you  [Verse 2: Katelyn Brown] Never thought I'd find an angel undercover Made a change to ev?rything from my heart to my last name, hey Hard to t?ll, when he fell, that boy was Heaven sent And every night when I close my eyes, before I say ""Amen"" You might also like[Chorus: Both, Kane Brown] I thank God I get to wake up by your side And thank God your hand fits perfectly in mine And thank God you loved me when you didn't have to But you did, and you do, and He knew Thank God for giving me you Thank God, thank God, yeah, yeah Thank God, ooh-ooh  [Pre-Chorus: Katelyn Brown, Kane Brown] Hand on the Bible Don't know how I got you I couldn't ask for more Girl, what we got's worth thanking God for  [Chorus: Both, Kane Brown, Katelyn Brown] So thank God I get to wake up by your side And thank God your hand fits perfectly in mine And thank God you loved me when you didn't have to But you did, and you do, and He knew Thank God for giving me you Thank God, thank God Thank God, yeah, yeah, thank God Thank God for giving me you Thank God (Ooh), yeah, thank God (Oh) Thank God Thank God for giving me you3Embed"
Josh Ross,On A Different Night,country,"4 ContributorsOn A Different Night Lyrics[Verse 1] On a different night If you saw me out here man I'd be the life of the party Buying rounds for some downtown girls that like to drink Barcardi Yeah if you caught me on a different night I wouldn't be sitting here, looking kinda sad, swimming in this neon I'd make this Friday a lot more fun like before you came along Wish I could just stop missing you, start moving on girl  [Chorus] I'd be looking like a rockstar, walking into this bar Finding me a new pair of blue eyes I'd be on the way to one more, tearing off the dance floor Trying to get you off my mind But all the boys they wanna party Girls who drink Barcardi gonna have to call me a different time 'Cause part of me is still sitting with you in the back corner booth On a different night  [Verse 2] On a different night We were walking in here while I was tryna tip the band, get to play your favorite song I spin you 'round for a little, show you off 'til you wanted to take it on Wish I could just stop missing you, start moving on girl  [Chorus] I'd be looking like a rockstar, walking into this bar Finding me a new pair of blue eyes I'd be on the way to one more, tearing off the dance floor Trying to get you off my mind But all the boys they wanna party Girls who drink Barcardi gonna have to call me a different time 'Cause part of me is still sitting with you in the back corner booth On a different night You might also like[Bridge] If I could just stop missing you, missing you, missing you Start moving on, start moving on Wish I could just stop missing you, missing you, missing you Start moving on, start moving on girl  [Chorus] I'd be looking like a rockstar, walking into this bar Finding me a new pair of blue eyes I'd be on the way to one more, tearing off the dance floor Trying to get you off my mind But all the boys they wanna party Girls who drink Barcardi gonna have to call me a different time 'Cause part of me is still sitting with you in the back corner booth On a different night Yeahh  (All the girls that drink Barcardi-cardi) (On a different night)Embed"
Blake Shelton,No Body,country,"7 ContributorsNo Body Lyrics[Verse 1] Dixie cup martinis Second one's a freebie Happy Friday afternoon That neon sun's a-risin' I'm sittin' here, admirin' The summer dress that's shinin' through Had just enough to tell you the truth  [Chorus] Don't wanna scoot the boots with no body Get straight tequila drunk on no body Wrap these arms around no body No body but yours Don't wanna shadow dance with no body Slide some cotton off of no body Don't wanna wake up kissin' no body No body but yours  [Verse 2] Honeysuckle talkin' Last call Old Milwaukin' Out there to a checkered cab B-line to your condo Conway on the stereo Girl, I'd love to lay you down, down, down See Blake Shelton LiveGet tickets as low as $69You might also like[Chorus] Don't wanna scoot the boots with no body Get straight tequila drunk on no body Wrap these arms around no body No body but yours Don't wanna shadow dance with no body Slide som? cotton off of no body Don't wanna wake up kissin' no body No body but yours  [Bridge] Don't wanna hold no body Lay eyes on no body Lov? up on no body  [Chorus] Don't wanna scoot the boots with no body Get straight tequila drunk on no body Wrap these arms around no body No body but yours Don't wanna shadow dance with no body Slide some cotton off of no body Don't wanna wake up kissin' no body No body but yours  [Outro] Don't wanna wake up kissin' no body No body but yoursEmbed"
Ingrid Andress,Feel Like This,country,"4 ContributorsFeel Like This Lyrics[Verse 1] It's crazy how manipulation feels like A soft blanket holding you tight And every night sleeping next to someone's Just as warm as the gaslight  [Verse 2] It’s funny how jealousy sounds like Somebody's worried bout you And all that control Takes on different roles Don't realize the toll it takes on you  [Pre-Chorus] I've been to pretty dark places Stuck in toxic situations But you taste like stability And that's new for me  [Chorus] Yeah, this feels like homemade cooking like Backyard kissing like Hold the door open and I laugh but it's nice like Sunday, sleepin' in Baby, I'm leanin' in Conversations I can tell that you're listening I thought I kn?w what I knew what love was Guess I didn't know at all 'Caus? I don't know what this is But I think love's supposed to feel like this Ooh-ooh, ooh-ooh You might also like[Verse 3] It's funny how I used to make excuses Excuses as often as I breathe Defending him trying to defuse it And it would only blow up on me  [Pre-Chorus] I've been to pretty dark places Stuck in toxic situations But you taste like security And that's new for me  [Chorus] Yeah, this feels like homemade cooking like Backyard kissing like Hold the door open and I laugh but it's nice like Sunday, sleepin' in Baby, I'm leanin' in Conversations I can tell that you're listening I thought I knew what I knew what love was Guess I didn't know at all 'Cause I don't know what this is But I think love's supposed to feel like this  [Refrain] Ooh-ooh, ooh-ooh Ooh-ooh, ooh-ooh [Chorus] Yeah, this feels like Not just for tonight Not some quick goodbye Tell me that you want me And I know that you mean it like Sunday, sleepin' in Baby, I'm leanin' in Conversations I can tell that you're listenin' I thought I knew what I knew what love was Guess I didn't know at all 'Cause I don't know what this is But I think love's supposed to feel like thisEmbed"
Dan + Shay,You,country,"4 ContributorsYou Lyrics[Intro] Ooh, ooh  [Verse 1] Baby, standin' here with you With your arms around my shoulders We're dancin' with the moon And baby, it feels just like a dream When I whisper that I love you And you say it back to me  [Chorus] I got you, ooh, ooh For the rest of my days In the sun of Sunday morning Or the pouring rain I got you, ooh, ooh For the rest of my life And if all else goes wrong, baby I'll be alright 'Cause I got you  [Post-Chorus] You, you, and only you You and only you I got you, you, and only you You and only you You might also like[Verse 2] Baby, lookin' in your eyes It's like we're in slow motion, just you and me tonight And baby, you lean in for a kiss And I know, and I know, and I know that it don't better than this  [Chorus] 'Cause I got you, ooh, ooh For the rest of my days In the sun of Sunday morning Or the pouring rain I got you, ooh, ooh For the rest of my life And if all else goes wrong, baby I'll be alright  [Post-Chorus] 'Cause I got you You, you, and only you You and only you I got you, you, and only you You and only you  [Bridge] I got forever And I got all I'll ever need 'Cause I got you, ooh, ooh, ooh [Chorus] I got you, ooh, ooh (You, you, and only you) For the rest of my days In the sun of Sunday morning Or the pouring rain (Pouring rain) I got you, ooh, ooh (You, you, and only you) For the rest of my life (My life) And if all else goes wrong, baby I'll be alright  [Post-Chorus] 'Cause I got you You, you, and only you You and only you I got you, you, and only you You and only you Baby, I got you, ooh, ooh You, you, and only you You and only you Ooh, ooh, ooh You, you, and only you You and only youEmbed"
Luke Combs,"Going, Going, Gone",country,"9 ContributorsGoing, Going, Gone Lyrics[Verse 1] Some things in life are meant to fly And others, they were born to run You can't tie them up and leave 'em Like the changing of the seasons Good things, they come and then they go  [Chorus] Like a runaway Southbound train Like an Arizona desert rain Like lightning in the sky Like fireworks in July Like a left field home run ball Like a whiskey shot at last call It's like she was made for moving on That girl is going, going, gone  [Verse 2] I can say it wasn't meant to be But maybe meant to be is misunderstood I can't hold on to letting go Change the way the river flows Lovin' her's like roping in the wind  [Chorus] Like a runaway Southbound train Like an Arizona desert rain Like lightning in the sky Like fireworks in July Like a left field homerun ball Like a whiskey shot at last call It's like she was made for moving on That girl is going, going, gone See Luke Combs LiveGet tickets as low as $44You might also like[Instrumental Break]  [Bridge] She ain't got one bit of stick around There's no sense in tryin' to slow her down  [Chorus] Like a runaway Southbound train Like an Arizona desert rain Like lightning in the sky Like fireworks in July Like a left field homerun ball Like a whiskey shot at last call It's like she was made for moving on That girl is going, going, gone  [Outro] Going, going, gone Going, going, goneEmbed"
Keith Urban,Brown Eyes Baby,country,"5 ContributorsBrown Eyes Baby Lyrics[Verse 1] You made up your mind, got off the couch You did up your hair, now you're goin' out You put on that party dress Even though your heart's a mess Your friends swung by, you jumped in the car You walked in here and now here we are Puttin' the hurtin' on some José And catchin' up while the band plays You say you miss the girl you used to be Bet I can find her if you let me  [Chorus] I can put the smile right back where your smile goes Dreams back in what you see when your eyes close I'll be the buzz that you feel when you sip slow Slow danc? right back in your dirt road I can put the sun right back in your sunshine Bring a little lov? back into your late night Ain't gotta be nothin' more than one more drink And maybe I can take the blue out of your brown eyes, baby  [Verse 2] And that wild side that you learned to tame She'll roll in like a midnight train Almost like she never left here And I'll be ready, baby, when she gets here See Keith Urban LiveGet tickets as low as $97You might also like[Chorus] I can put the smile right back where your smile goes Dreams back in what you see when your eyes close I'll be the buzz that you feel when you sip slow Slow dance right back in your dirt road I can put the sun right back in your sunshine Bring a little love back into your late night Ain't gotta be nothin' more than one more drink And maybe I can take the blue out of your brown eyes, baby (Woo) Mm, mm-mm Oh yeah  [Bridge] Put the full back in your half empty And put the two in your step again About to see where leanin' in gets me Baby, just say when  [Chorus] 'Cause I can put the smile right back where your smile goes Dreams back in what you see when your eyes close I'll be the buzz that you feel when you sip slow Slow dance right back in your dirt road I can put the sun right back in your sunshine Bring a little love back into your late night Ain't gotta be nothin' more than one more drink And maybe I can take the blue out of your brown eyes, baby Mm Take the blue out of your brown eyes, baby Oh, oh, oh, hey [Outro] Oh, yeah I'll take the blue Take the blue out of your brown eyes, baby Take the blue I'll take the blue right out of your brown eyes, babyEmbed"
Carrie Underwood,Hate My Heart,country,"6 ContributorsHate My Heart Lyrics[Verse 1] I'm free as a bird, no ties Nothin' keepin' my wings from flyin' high And going out on the town on a Saturday night 'Cause he's gone, with the wind And Lord knows I deserve to be flirted with But the only problem is  [Chorus] I hate my heart right now Underneath the covers in the dark right now Wishin' I was sittin' in a bar right now Two drinks in Makin' me a last call friend I want my feel-good back Instead of feelin' bad that I can't get past The fact that I can't love nobody else I would if I could, but I don't know how I hate my heart right now Yeah I hate my heart right now  [Verse 2] I don't want him back, that ain't it But this thing in my chest just can't forget It keeps beatin' for him and it just won't quit See Carrie Underwood LiveGet tickets as low as $77You might also like[Chorus] I hate my heart right now Underneath the covers in the dark right now Wishin' I was sittin' in a bar right now Two drinks in Makin' me a last call friend I want my feel-good back Instead of feelin' bad that I can't get past The fact that I can't love nobody else I would if I could, but I don't know how I hate my heart right now I hate my heart right now  [Bridge] One day I pray he'll stay out of my head I keep waiting, but it ain't happened yet  [Chorus] I hate my heart right now Underneath the covers in the dark right now Wishin' I was sittin' in a bar right now With a tall, dark last call friend And my feel-good back Instead of feelin' bad that I can't get past The fact that I can't love nobody else I would if I could, but I don't know how I hate my heart right now [Outro] I hate my heart right now Oh yeahEmbed"
Zach Bryan,Something in the Orange,country,"20 ContributorsSomething in the Orange Lyrics[Verse 1] It'll be fine by dusk light, I'm tellin' you, baby These things eat at your bones and drive your young mind crazy But when you place your head between my collar and jaw I don't know much, but there's no weight at all  [Verse 2] And I'm damned if I do and I'm damned if I don't 'Cause if I say I miss you, I know that you won't But I miss you in the mornings when I see the sun Somethin' in the orange tells me we're not done  [Chorus] To you, I'm just a man; to me, you're all I am Where the hell am I supposed to go? I poisoned myself again, somethin' in the orange Tells me you're never comin' home  [Verse 3] I need to hear you say you've been waitin' all night There's orange dancin' in your eyes from bulb light Your voice only trembles when you try to speak Take me back to us dancin', this wood used to creak  [Chorus] To you, I'm just a man; to me, you're all I am Where the hell am I supposed to go? I poisoned myself again, somethin' in the orange Tells me you're never comin' home See Zach Bryan LiveGet tickets as low as $111You might also like[Chorus] To you, I'm just a man; to me, you're all I am Where the hell am I supposed to go? I poisoned myself again, somethin' in the orange Tells me you're never comin' home If you leave today, I'll just stare at the way The orange touches all things around The grass, trees, and dew, how I just hate you Please turn those headlights around Please turn those headlights around1Embed"
Lainey Wilson,Heart Like A Truck,country,"16 ContributorsHeart Like A Truck Lyrics[Verse 1] I never stay in one place too long The dirt road's singin' me a siren song I gotta find a field I need to spin my wheels I gotta hankerin' for four wide tires And I can't help it, it's the way I'm wired Boy, you get too close Boy, you need to know  [Chorus] I got a heart like a truck It's been drug through the mud Runs on dreams and gasoline And that old highway holds the key It's got a lead foot down when it's leavin' Lord knows it's taken a hell of a beatin' A little bit of love is all that it's needin' But it's good as it is tough I got a heart like a truck  [Verse 2] There ain't no brakin' when I throw it in drive Don't always keep it in-between the lines If you're a ready for a rid?, pedal-down state of mind Boy, I tell you what, you b?tter buckle up See Lainey Wilson LiveGet tickets as low as $47You might also like[Chorus] I got a heart like a truck It's been drug through the mud Runs on dreams and gasoline And that old highway holds the key It's got a lead foot down when it's leavin' Lord knows it's taken a hell of a beatin' A little bit of love is all that it's needin' But it's good as it is tough I got a heart like a truck  [Bridge] Go on and see if you can knock off the dust, yeah Shine it up, rev it up, and let it run, yeah It gets a high ridin' off into the sun, yeah  [Chorus] I got a heart like a truck It's been drug through the mud Runs on dreams and gasoline And that old highway holds the key It's got a lead foot down when it's leavin' Lord knows it's taken a hell of a beatin' A little bit of love is all that it's needin' But it's good as it is tough I got a heart like a truck [Outro] Go on and see if you can knock off the dust, yeah Shine it up, rev it up, and let it run, yeah It gets a high ridin' off into the sun, yeah It gets a high ridin' off into the sun1Embed"
Parker McCollum,Handle On You,country,"14 ContributorsHandle On You Lyrics[Verse 1] I went and bought the biggest bottle they got 'cause you're gone Drop a needle on a vinyl and cry to an old Haggard song Sittin' at the table, baby, breakin' the seal Gonna see how much of this pain I can kill I went and bought the biggest bottle they got 'cause you're gone  [Chorus] Tennessee and Kentucky 'Cause you ain't here to love me I drink now that there's nothing to lose I've been fightin' with your memory I hate the way it hits me I wake up every day black and blue After all this back and forth, a fifth won't do Yeah, I finally got a handle, finally got a handle on you  [Verse 2] I tell myself that I should quit, but I don't listen to drunks I keep on sippin' 'til ""I miss you"" don't roll off my tongue Since you poured our love down the sink I think I'll just stay here and drink I tell myself that I should quit, but I don't listen to drunks  [Chorus] Tennessee and Kentucky 'Cause you ain't here to love me I drink now that there's nothing to lose I've been fightin' with your memory I hate the way it hits me I wake up every day black and blue After all this back and forth, a fifth won't do Well, I finally got a handle on you See Parker McCollum LiveGet tickets as low as $28You might also like[Outro] After all this back and forth, a fifth won't do Yeah, I finally got a handle, finally got a handle on you Handle on you Yeah, I finally got a handle on youEmbed"
Morgan Wallen,You Proof,country,"19 ContributorsYou Proof Lyrics[Verse 1] Yeah, I've been throwin' down the whiskey I oughta get my money back Someone said it drowns the memory Aw, but it ain't doin' jack Yeah, I been sippin', I been buzzin' Shootin' doubles like it's nothin' Aw, but nothin' makes you go away  [Chorus] I need somethin' you proof Somethin' stronger than I'm used to Yeah, I been pullin' ninety to a hundred Feel like nothing's gonna cut it That's the hard truth Yeah, I need somethin' you proof Aw, I need somethin' you proof  [Verse 2] Poured 'em up 'til they shuttin' 'em down, yeah You never ain't not around, yeah Don't matter what time or town I can't get you gone Turned the bar, yeah, upside down Just lookin' for somethin' that does it I'd give 'em all my money You might also like[Chorus] Ain't nobody sellin' nothin' you proof Somethin' stronger than I'm used to Yeah, I been pullin' ninety to a hundred Feel like nothing's gonna cut it That's the hard truth Yeah, I need somethin' you proof Aw, I need somethin' you proof  [Bridge] Hey, I been mixin' liquors tryna get you gone Aw, but I must be doin' somethin' wrong 'Cause I been workin' hard to fade your memory Baby, but the only thing faded is me  [Chorus] I need somethin' you proof Somethin' stronger than I'm used to Yeah, I been pullin' ninety to a hundred Feel like nothing's gonna cut it That's the hard truth I need somethin' you proof (Poured 'em up 'til they shuttin' 'em down, yeah) (You never ain't not around, yeah) Aw, I need somethin' you proof (Don't matter what time or town) (I can't get you gone) [Outro] (Turned the bar, yeah, upside down) (Just lookin' for somethin' that does it) (I'd give 'em all my money) (Ain't nobody sellin' nothin' you proof)4Embed"
Chris Lane,Dancin' In The Moonlight,country,"3 ContributorsDancin’ In the Moonlight Lyrics[Verse 1: Chris Lane] Black cherry White Claw Sippin' on a tailgate We got the cooler loaded down And a bonfire flame Got some Pioneers bumping While the DJ plays A bunch of country solid gold Yeah, we're letting go and  [Chorus: Chris Lane & Lauren Alaina] Dancin' in the moonlight Everybody knows where to go on a Friday night Where you can't see the city lights Everybody's dancin' in the moonlight Nowhere to go (Nowhere to go) Nowhere to be (Nowhere to be) And it's heaven with your hands on me So, let's keep dancin' in the moonlight Girl, you know it feels so right  [Verse 2: Lauren Alaina & Chris Lane, Lauren Alaina & Chris Lane] When that hot summer sun mak?s its way on down The fireflies and th? stars get to comin' out We circle up at the hottest night club in town Yeah, off that county road, where the wild things grow And all the girls getting bare feet dusty All the boys passing something from Kentucky And girl, I'm just feeling pretty dang lucky Just watching you sway, yeah, I love the way you're You might also like[Chorus: Chris Lane & Lauren Alaina, Lauren Alaina] Dancin' in the moonlight Everybody knows where to go on a Friday night Where you can't see the city lights Everybody's dancin' in the moonlight Nowhere to go (Nowhere to go) Nowhere to be (Nowhere to be) And it's heaven with your hands on me So, let's keep dancin' in the moonlight Boy, you know it feels so right  [Instrumental Break]  [Chorus: Chris Lane, Lauren Alaina, Chris Lane & Lauren Alaina] Dancin' in the moonlight (Ooh, yeah) Everybody knows where to go on a Friday night Where you can't see the city lights (Hey, yeah) Everybody's dancin' in the moonlight Nowhere to go (Nowhere to go) Nowhere to be (Nowhere to be) And it's heaven with your hands on me (With your hands on me) So, let's keep dancin' in the moonlight Girl, you know it feels so right (Ooh, you know it feels so right)  [Outro: Chris Lane, Lauren Alaina, Chris Lane & Lauren Alaina] So let's keep dancin' in the moonlight Girl, you know it feels so right (Hey, hey, yeah)Embed"
MacKenzie Porter,Pickup,country,"4 ContributorsPickup Lyrics[Verse 1] Saw a '95 F150 at a stoplight Looked a lot like yours But it didn't have that learn-to-drive stick shift dent That I put in the door Or that Sunshine State sticker on the gate We'd got in a spring break town Damn it's been a minute since I've been in it Now I'm thinkin' bout  [Chorus] Whose hand's out the window When the window's down? (Ain't me, ain't me no more) Who's turning up the radio way too loud? (I did when I was yours) Who's beer bottle buzzin' on that bench seat Got you parking lot parking like you're seventeen Whose new perfume is fading mine out? Who's that pickup picking up now?  Who's that pickup picking up now? Yeah Who's that pickup (who's that pickup picking up now?) Who's that pickup picking up now? Yeah Who's that pickup picking up now? You might also like[Verse 2] Do you keep a hoodie in the backs?at Like you did for me In case sh? gets cold? Is my cherry lip gloss still there In your glove box, wonder if she knows That I was her that summer Laid back in your shotgun seat Ain't gonna lie, yeah sometimes I still wish it was me  [Chorus] Whose hand's out the window When the window's down? (Ain't me, ain't me no more) Who's turning up the radio way too loud? (I did when I was yours) Who's beer bottle buzzin' on that bench seat Got you parking lot parking like you're seventeen Whose new perfume is fading mine out? Who's that pickup picking up now?  Who's that pickup picking up now? Yeah Who's that pickup (who's that pickup picking up now?) Who's that pickup picking up now? Yeah Who's that pickup picking up now? [Bridge] Who's picking up the phone on a Friday night When you call saying, ""Babe, be ready in 5"" When you pull in the drive, who's climbing inside? Making memories with you that could've been mine  [Chorus] Whose hand's out the window When the window's down? Who's turning up the radio way too loud? Oh Who's beer bottle buzzin' on that bench seat Got you parking lot parking like you're seventeen Whose new perfume is fading mine out? Who's that pickup picking up now?  Who's that pickup picking up now? Yeah Who's that pickup (who's that pickup picking up now?) Who's that pickup picking up now? Yeah Who's that pickup picking up now? (who's that pickup picking up now?) Who's that pickup picking up now? Yeah Who's that pickup (who's that pickup picking up now?) Who's that pickup picking up now? Yeah Who's that pickup picking up now?1Embed"
Jordan Davis,What My World Spins Around,country,"7 ContributorsWhat My World Spins Around Lyrics[Verse 1] I love a first cast when the water's glass and the line starts to run Or that first sip of a cold beer when the working week's done I love the twilight in the morning 'fore the day wakes up With the windows down on the first ride in a paid-up truck And I love a slow down in a beach town with an ocean view And I love a first fall Saturday trip down to Baton Rouge And I love a six-string with the stars out and the campfire glow But girl, that don't even come close  [Chorus] To the way that it feels when you lean in and kiss me The way that you dance when you get kinda tipsy I'm wrapped 'round your finger like this ring I'm wearin' That look in your eye, girl, when you catch me starin' And I don't even know what it is, but now that I found it I can't imagine me livin' without this Back forty view on our piece of ground Watching you watch the sun going down That's what my world spins around  [Verse 2] Well, I finally get it now, when they say you know, you know And yeah, girl, you had me from that first hello And the only thing better is Heaven above But until I get there, I'll never get enough of See Jordan Davis LiveGet tickets as low as $88You might also like[Chorus] The way that it feels when you lean in and kiss me The way that you dance when you get kinda tipsy I'm wrapped 'round your finger like this ring I'm wearin' That look in your eye, girl, when you catch me starin', and I don't even know what it is, but now that I found it I can't imagine me livin' without this Back forty view on our piece of ground Watching you watch the sun going down That's what my world spins around  [Post-Chorus] What my world spins around Oh, yeah  [Chorus] The way that it feels when you lean in and kiss me The way that you dance when you get kinda tipsy And I'm wrapped 'round your finger like this ring I'm wearin' And that look in your eye, girl, when you catch me starin', and I don't even know what it is, but now that I found it I can't imagine me livin' without this Back forty view on our piece of ground Watching you watch the sun goin' down That's what my world spins around [Outro] You're what my world spins around What my world spins aroundEmbed"
Luke Combs,The Kind of Love We Make,country,"12 ContributorsTranslationsEspañolThe Kind of Love We Make Lyrics[Verse 1] We've been burnin' both ends Keepin' the lights on So I've been thinkin' we need A little time alone  [Pre-Chorus] So what you say we cancel our plans? Tonight I'm only gonna be your man  [Chorus] Let's get some candles burning And some records turning All the lights down low Take it nice and slow The way your body's moving Keep doing what you're doing to me all night long Writin' our love song Girl, I want it, gotta have it Let the passion take us to a higher place Makin' the kind of love we make  [Verse 2] There ain't no way, baby To get me out this house When you look this good What could I even think about? Oh, oh See Luke Combs LiveGet tickets as low as $44You might also like[Pre-Chorus] Besides turn around and lockin' the door Watching your red dress fall to the floor  [Chorus] Let's get some candles burning And some records turning All the lights down low Take it nice and slow The way your body's moving Keep doing what you're doing to me all night long Writin' our love song Girl, I want it, gotta have it Let the passion take us to a higher place Makin' the kind of love we make  [Bridge] Kind of love we make  [Pre-Chorus] So what you say we cancel our plans? Tonight I'm only gonna be your man  [Chorus] Let's get some candles burning Some records turning All the lights down low Take it nice and slow The way your body's moving Keep doing what you're doing to me all night long Writin' our love song Girl, I want it, gotta have it Let the passion take us to a higher place Girl, I want it, gotta have it Let the passion take us to a higher place Makin' the kind of love we make Kind of love we make Makin' the kind of love we make1Embed"
Priscilla Block,My Bar,country,"3 ContributorsMy Bar Lyrics[Verse 1] I come here every Wednesday I love the band Always sit in the same place Cold beer in my hand They know me by name And my go-to drink Yeah, I come here every Wednesday Out of the corner of my eye I see the door guy checkin' your ID  [Chorus] Don't come walkin' in like you own it, you own it I hate to break it to you, you don't, yeah, you don't You think you're such a star but here's the funny part No one even knows who you are This is my bar Y?ah, this is my bar  [Verse 2] Been comin' here for a long time B?fore I met you Don't act surprised when you see me Like you didn't have a clue That I'd be here tonight Wearing those jeans you like Been coming here for a long time You might also like[Chorus] Don't come walkin' in like you own it, you own it I hate to break it to you, you don't, yeah, you don't You think you're such a star but here's the funny part No one even knows who you are This is my bar Yeah, this is my bar Yeah  [Bridge] Don't even buy that round Just stop before you start Go to your side of town It really ain't that far  This is my bar Yeah, this is my bar Yeah  [Chorus] Don't come walkin' in like you own it, you own it I hate to break it to you, you don't, yeah, you don't You think you're such a star but here's the funny part No one even knows who you are This is my bar Yeah, this is my bar [Outro] Yeah, this is my bar Yeah, this is my bar  I come here every Wednesday I love the bandEmbed"
Jason Aldean,That's What Tequila Does,country,"4 ContributorsThat’s What Tequila Does Lyrics[Verse 1] It don't take too much To get the wheels turnin' round and round in my head Top shelf or Cuervo I know it's gonna stir up every memory she left Still burns, I can't lie When I think about the good before goodbye Guess that's what I'm drinkin' on tonight  [Chorus] It'll make you think that you got a shot at the one that got away when it goes down She's gonna tell you, she's gonna come back and that's what makes you stay for another round Keep you stickin' around, keep pourin' out Until she's all you thinking 'bout It'll keep you hung up, keep you drunk on what it was Man, that's what tequila does  [Verse 2] It sneaks up on you Goin' out for one turns into 2AM You know what's next, get you lookin' for a text Get you checkin' your phone again Make you stay all night, it'll give you a million reasons why  [Chorus] It'll make you think that you got a shot at the one that got away when it goes down She's gonna tell you, she's gonna come back and that's what makes you stay for another round Keep you stickin' around, keep pourin' out Until she's all you thinking 'bout It'll keep you hung up, keep you drunk on what it was Man, that's what tequila does Oh, woah, oh, oh Yeah, that's what tequila does Oh, woah, oh, oh You might also like[Bridge] It still burns, I can't lie (I can't lie) Oh, guess that's what I'm drinkin' on tonight (Oh, woah, oh)  [Chorus] It'll make you think that you got a shot at the one that got away when it goes down She's gonna tell you, she's gonna come back and that's what makes you stay for another round Keep you stickin' around, keep pourin' out Until she's all you thinking 'bout It'll keep you hung up, keep you drunk on what it was Man, that's what tequila does Oh, woah, oh, oh Yeah, that's what tequila does Oh, woah, oh, ohEmbed"
